id,latitude,longitude,name,type,color
2709,40.858307,-73.085442,Womans Health Source,HOSP-EC,46f0f0
2710,40.787727,-73.132027,St Charles Rehabilitation,HOSP-EC,46f0f0
2711,41.98048,-73.995155,Northeast Center for Rehabilitation and Brain Injury,NH,ffe119
2712,40.766312,-73.952316,HSS East River Professional Building,HOSP-EC,46f0f0
2713,40.847176,-73.8993,Park Avenue Family Health Center,DTC-EC,f58231
2714,40.768681,-73.007095,St. Charles Rehabilitation,HOSP-EC,46f0f0
2715,41.524715,-73.895485,Hudson Valley Endoscopic Center,DTC,e6194b
2716,40.606426,-73.952667,Sheepshead Bay Surgery Center,DTC,e6194b
2717,42.765404,-73.810654,New England Laser & Cosmetic Surgery Center,DTC,e6194b
2718,40.608494,-73.953056,Brooklyn Birthing Center,DTC,e6194b
2719,40.874592,-73.857864,Health Center at Gunhill,HOSP-EC,46f0f0
2720,42.789577,-73.689415,Waterford Family Health,HOSP-EC,46f0f0
2721,40.631046,-73.997711,Maimonides Adult Primary Care Center,HOSP-EC,46f0f0
2722,42.08654,-75.914001,Binghamton Family Care Center (IM),HOSP-EC,46f0f0
2723,40.860882,-73.896179,Ambulatory Care Clinic at Union Hosp,HOSP-EC,46f0f0
2724,40.846352,-73.885063,Fordham Tremont Comm Mentl Health Center,HOSP-EC,46f0f0
2725,40.612186,-74.010681,Dyker Heights Dialysis Center,DTC-EC,f58231
2726,40.781818,-73.405128,Huntington Hills Center for Health and Rehabilitation,NH,ffe119
2727,42.99649,-78.722878,Canterbury Woods,NH,ffe119
2728,40.881653,-73.839035,Split Rock Long Term Home Health Care Program,LTHHCP,911eb4
2729,40.778599,-73.95359,Upper East Side Dialysis Center,DTC,e6194b
2730,40.655846,-73.685043,Lynbrook Dialysis Center,DTC-EC,f58231
2731,40.693066,-73.953125,PS 54 S Barnes,,bcf60c
2732,40.691925,-73.961746,PS 270-The Dekalb School,,bcf60c
2733,40.676399,-73.977364,PS 282 Park Slope,HOSP-SB,808080
2734,42.994198,-78.874153,Northtowns Dialysis Center,DTC-EC,f58231
2735,40.682812,-73.770439,FMS-St. Alban's Dialysis Center,DTC-EC,f58231
2736,40.839355,-73.836594,Premier Healthcare Tremont Avenue,DTC-EC,f58231
2737,40.693329,-73.991539,Premier Healthcare Remsen Street,DTC-EC,f58231
2738,40.759819,-73.771767,Premier Healthcare Bayside,DTC-EC,f58231
2739,40.615143,-73.954315,Midwood Dialysis,DTC-EC,f58231
2740,40.847294,-73.844658,Calvary Home Health Agency and Hospice Care,HSPC,3cb44b
2741,40.800568,-73.935249,Harlem East Life Plan,DTC,e6194b
2742,44.702038,-73.496872,CVPH Ambulatory Surgery Center,HOSP-EC,46f0f0
2743,42.090897,-76.80056,"Elmira ASC, LLC",DTC,e6194b
2744,41.71516,-73.933197,Center for Communication Disorders,HOSP-EC,46f0f0
2745,42.119541,-75.905914,Lourdes Family Health Front St,HOSP-EC,46f0f0
2746,40.788975,-73.954124,Joseph H Hazan Amb Cardiac Care Center,HOSP-EC,46f0f0
2747,40.751484,-73.99781,Extended Home Care,CHHA,4363d8
2748,40.758144,-73.970634,Laurance S Rockefeller OP Pavilion,HOSP-EC,46f0f0
2749,40.82122,-73.205383,Memorial Sloan Kettering Hauppauge,HOSP-EC,46f0f0
2750,40.590034,-73.667076,Park Avenue Extended Care Facility,NH,ffe119
2751,40.834835,-73.928391,Bronx Care Ogden Family Medical & Dental Center,DTC-EC,f58231
2752,42.980663,-78.818657,Ambulatory Surgery Center of Western New York LLC,DTC,e6194b
2753,41.03363,-73.769005,White Plains Dialysis Center,DTC-EC,f58231
2754,43.133369,-77.441788,Penn Fair Medical & Pediatric Group,HOSP-EC,46f0f0
2755,43.170728,-77.608669,Clinton Family Health Center,HOSP-EC,46f0f0
2756,40.919273,-73.896408,Family Medicine Health Center,HOSP-EC,46f0f0
2757,42.901749,-76.847038,Seneca Family Health Center,HOSP-EC,46f0f0
2758,42.525761,-75.526283,CV Stratton Center for Therapies,HOSP-EC,46f0f0
2759,40.928417,-73.870476,Yonkers Dialysis Center,DTC-EC,f58231
2760,44.716404,-73.444206,Cataract Center for the Adirondacks,DTC,e6194b
2761,41.34617,-73.924338,St. Christopher's Inn,DTC,e6194b
2762,43.082142,-76.175293,Specialty Surgery Center of Central New York,DTC,e6194b
2763,40.750671,-73.618179,Island Eye Surgicenter LLC,DTC,e6194b
2764,41.011028,-73.848503,Doctors United Inc,DTC,e6194b
2765,43.02639,-74.983688,Mohawk Valley Medical Office,HOSP-EC,46f0f0
2766,41.380501,-73.837303,Waterside Diagnostic Imaging,HOSP-EC,46f0f0
2767,43.20224,-77.565788,Cardiac Rehabilitation Clinic,HOSP-EC,46f0f0
2768,40.668922,-73.97979,Metro Sports Med,HOSP-EC,46f0f0
2769,42.097095,-75.975243,Lourdes at Home,CHHA,4363d8
2770,42.097095,-75.975243,Lourdes at Home,LTHHCP,911eb4
2771,40.584465,-73.933128,Palm Gardens NH ADHCP,ADHCP,f032e6
2772,43.211182,-75.458595,Prime Care,HOSP-EC,46f0f0
2773,42.991219,-78.72963,Suburban Dialysis Center,DTC-EC,f58231
2774,40.660053,-73.987686,MS 88 Peter Rouget,HOSP-SB,808080
2775,40.707912,-73.802788,PS 86,HOSP-SB,808080
2776,40.754459,-73.887138,Intermediate School 145,HOSP-SB,808080
2777,40.742573,-73.991875,Mid Manhattan Surgi-Center,DTC,e6194b
2778,40.750694,-73.895523,Regal Heights Rehabilitation and Health Care Center,NH,ffe119
2779,40.712254,-73.731949,Queens Village Dialysis Center,DTC-EC,f58231
2780,42.645485,-73.77829,Center for Disability Servis-St Margarets Center,DTC-EC,f58231
2781,40.874008,-72.537254,Southampton Hosp Reg Dialysis Center,HOSP-EC,46f0f0
2782,40.913021,-73.787086,Montefiore Mount Vernon Hospital Infectious Disease Clinic,HOSP-EC,46f0f0
2783,41.737995,-74.632324,"Prasad Childrens Dental Health Program, Inc.",DTC,e6194b
2784,42.941837,-78.834381,"Community Health Center of Buffalo, Inc",DTC,e6194b
2785,42.930893,-75.380669,Waterville Medical Office,HOSP-EC,46f0f0
2786,43.073311,-75.291832,St. Elizabeth Med Grp-New Hartford,HOSP-EC,46f0f0
2787,40.667561,-73.852402,Physicians Choice Surgicenter,DTC,e6194b
2788,42.978493,-78.738914,Buffalo Hearing and Speech Center,DTC-EC,f58231
2789,42.741096,-78.848534,Southtowns Womens Group,DTC-EC,f58231
2790,44.803127,-74.776894,Brasher Falls Family Health Center,HOSP-EC,46f0f0
2791,40.855915,-73.85553,Pelham Physical Medicine Inc,DTC,e6194b
2792,41.43586,-74.041901,"Eastern Orange Ambulatory Surgery Center, LLC",DTC,e6194b
2793,43.0658,-77.629601,Highland Breast Care Center,HOSP-EC,46f0f0
2794,40.775749,-73.958801,Retinal Ambulatory Surgery Center of New York Inc,DTC,e6194b
2795,40.606895,-74.003136,Bensonhurst Clinic Treatment Program,HOSP-EC,46f0f0
2796,41.369942,-74.685493,Middletown CHC Health and Dental Services,DTC-EC,f58231
2797,41.691917,-73.934418,Vassar Bros Hosp Wound Care Center,HOSP-EC,46f0f0
2798,44.0882,-76.0084,"Samaritan Medical Center - Urology, Lab & X-ray Services at Summit",HOSP-EC,46f0f0
2799,40.66497,-73.911385,BMS ISIS at Bristol,DTC-EC,f58231
2800,43.08913,-75.189423,FSLH-Masonic Dialysis Unit,HOSP-EC,46f0f0
2801,40.828777,-73.84713,United Odd Fellow and Rebekah Home LTHHCP,LTHHCP,911eb4
2802,40.59513,-73.941054,PTS of Brooklyn LTHHCP,LTHHCP,911eb4
2803,40.881912,-73.839577,Fort Tryon Long Term Home Health Care Program,LTHHCP,911eb4
2804,40.845093,-73.845779,Eastchester Road Dialysis Center,DTC-EC,f58231
2805,40.749928,-74.003738,The Raymond Naftali Ambulatory Center for Rehabilitation,DTC,e6194b
2806,40.855377,-73.38932,Carillon Dialysis LLC,DTC,e6194b
2807,40.807152,-73.22007,Suffolk Kidney Center,DTC,e6194b
2808,42.597443,-74.333519,Middleburgh Central-Middle/High School,HOSP-SB,808080
2809,42.591553,-74.750717,Worcester Central School,HOSP-SB,808080
2810,42.68972,-74.934303,Cooperstown Central-Middle/HS,HOSP-SB,808080
2811,42.246239,-73.776306,CMH Mobile Dental School Program,HOSP-SB,808080
2812,40.875938,-73.862068,Evander Childs Campus,HOSP-SB,808080
2813,44.971455,-74.669205,St Regis Mohawk School,,bcf60c
2814,41.01083,-73.679459,Port Chester High School,,bcf60c
2815,43.442963,-76.052277,Altmar-Parish-Williamstown High School,,bcf60c
2816,40.737877,-73.978661,NYU Mobile Dental Equip Sch Prog,,bcf60c
2817,43.124374,-77.622765,Eastman Dental Center-Mobile Dental Van #4,,bcf60c
2818,42.695782,-78.991776,Charles Cannon Clinic,HOSP-EC,46f0f0
2819,43.177223,-76.271606,Upstate Pediatrics,HOSP-EC,46f0f0
2820,40.765354,-73.954422,Weill Cornell Imaging at New York Presbyterian,DTC,e6194b
2821,40.765495,-73.954811,Weill Cornell Imaging at NY-WGC,DTC-EC,f58231
2822,40.756355,-73.962486,Weill Cornell Imaging at NYP-55 St,DTC-EC,f58231
2823,43.115276,-77.596512,Strong Memorial Hospital Ec,HOSP-EC,46f0f0
2824,40.84412,-73.916435,Brightpoint Health,DTC,e6194b
2825,40.672665,-73.951744,Brightpoint Health,DTC-EC,f58231
2826,40.695549,-73.803658,Brightpoint Health,DTC-EC,f58231
2827,42.825882,-78.824112,BV Dental Mobile Equip SBC,,bcf60c
2828,41.653877,-74.688759,Monitcello Health Center,DTC-EC,f58231
2829,42.872681,-78.863586,Schofield Adult Day Health Care Program,ADHCP,f032e6
2830,40.795902,-73.968941,William F Ryan Community Health Center Inc,DTC-EC,f58231
2831,40.928474,-72.678932,East End Dialysis Center,DTC,e6194b
2832,40.692265,-73.98658,Housing Works Womens Health Center,DTC-EC,f58231
2833,42.683147,-73.803917,St. Peter's Cardiac & Pulmonary Rehab Center,HOSP-EC,46f0f0
2834,40.762768,-73.996742,Mobile Medical Van,DTC-EC,f58231
2835,42.641937,-73.756668,Giffen Elementary School,,bcf60c
2836,42.662018,-73.766685,Sheridan Preparatory Academy,,bcf60c
2837,42.30471,-75.39492,Tri Town Regional Healthcare,HOSP,800000
2838,42.764557,-78.774719,Fox Run at Orchard Park,NH,ffe119
2839,40.879951,-73.880562,"Montefiore Medical Center-Moses/Mobile Van #1,#2,#3,& #4",HOSP-EC,46f0f0
2840,40.764416,-73.963821,Lenox Hill Hospital Extension Clinic at MEETH,HOSP-EC,46f0f0
2841,43.0298,-74.200966,Perth-Broadalbin Primary Care Center,HOSP-EC,46f0f0
2842,43.04282,-74.326691,Steele Avenue Primary Care Center,HOSP-EC,46f0f0
2843,40.737343,-73.981209,NY Eye & Ear Infirmary Ext Clinic,HOSP-EC,46f0f0
2844,42.304562,-77.6567,Southern Tier Health Associates,HOSP-EC,46f0f0
2845,42.959019,-78.725639,RPCI Amherst Center,HOSP-EC,46f0f0
2846,40.720673,-73.987038,Catherine M. Abate Health Center,DTC-EC,f58231
2847,40.760326,-73.959633,Weill Cornell Imaging at NYP-61 Street,DTC-EC,f58231
2848,43.121746,-76.161598,"Digestive Disease Center of Central New York, LLC",DTC,e6194b
2849,43.043316,-74.859558,Little Falls Family Practice,HOSP-EC,46f0f0
2850,42.859986,-77.006536,Geneva Community Health Center,DTC-EC,f58231
2851,43.032402,-76.624367,Port Byron Community Health Center,DTC-EC,f58231
2852,40.764179,-73.823189,"Queens Dialysis at The Pavilion, LLC",DTC,e6194b
2853,40.630047,-74.108963,"UPG Healthcare, Inc",DTC,e6194b
2854,40.738426,-73.987808,Gramercy Park Digestive Disease Center,DTC,e6194b
2855,44.594673,-75.180138,Canton Health & Diagnostic Center,HOSP-EC,46f0f0
2856,44.7062,-75.457901,Ogdensburg Health Center,HOSP-EC,46f0f0
2857,42.6926,-74.931328,Cooperstown Central-Elementary,HOSP-SB,808080
2858,42.015469,-79.629898,Clymer Health Center,DTC,e6194b
2859,41.955063,-75.281281,Hancock Family Practice,HOSP-EC,46f0f0
2860,42.118553,-76.018806,Lourdes Rehab Services-Endwell,HOSP-EC,46f0f0
2861,40.862072,-73.928177,"Inwood Diagnostic and Treatment Center, Inc.",DTC,e6194b
2862,42.597893,-74.335564,Bassett Healthcare Middleburgh,HOSP-EC,46f0f0
2864,42.997982,-74.678932,Bassett Healthcare St. Johnsville,HOSP-EC,46f0f0
2865,42.093578,-79.239655,WCA Endoscopy at Riverwalk,HOSP-EC,46f0f0
2866,42.796799,-77.790497,Noyes Center for Kidney Disease & Dialysis,HOSP-EC,46f0f0
2867,42.860371,-78.821693,Southside Elementary School #93,HOSP-SB,808080
2868,43.182468,-77.69487,Unity Geriatric Associates,HOSP-EC,46f0f0
2869,43.093231,-76.171028,FMS - Liverpool Dialysis Center,DTC,e6194b
2870,40.912476,-73.840004,Mount Vernon Dialysis Center,DTC,e6194b
2871,42.147694,-74.643089,Margaretville Hospital In Motion,,bcf60c
2872,42.904278,-78.853905,Kaleida Health SB Dental Prog,HOSP-SB,808080
2873,41.003876,-73.684052,Port Chester Middle School,,bcf60c
2874,40.765514,-73.932343,Long Island City High School,HOSP-SB,808080
2875,42.31118,-77.65963,Primary Medical Care Clinic,HOSP-EC,46f0f0
2876,40.642967,-73.998276,9th Ave Women's Primary Care Center,HOSP-EC,46f0f0
2877,40.744404,-73.974831,NYU Hosps Center Adult Infusion Center,HOSP-EC,46f0f0
2878,40.7498966,-73.8896561,NYP/Queens Eye Care Center,HOSP-EC,46f0f0
2879,43.20887,-77.68885,Genesee Valley Family Health,HOSP-EC,46f0f0
2880,40.710052,-73.29538,Physical Therapy & Rehab Center,HOSP-EC,46f0f0
2881,40.871536,-73.876549,Bedford Park Dialysis Center,DTC-EC,f58231
2882,42.702126,-73.825493,St. Peter's Amyotrophic Lateral Sclerosis Regional Center,HOSP-EC,46f0f0
2883,42.665779,-73.791122,St Peters Dental & Childrens Health Clinic,HOSP-EC,46f0f0
2884,40.745575,-73.587082,Meadowbrook Endoscopy Center,DTC,e6194b
2885,40.783539,-73.953506,"Carnegie Hill Institute, Inc",DTC,e6194b
2886,42.085827,-78.430016,Primary Care Extension Clinic for Pace Center,HOSP-EC,46f0f0
2887,40.851776,-73.904449,2021 Grand Concourse,DTC-EC,f58231
2888,40.860481,-73.889351,One Fordham Plaza,DTC-EC,f58231
2889,40.710361,-73.613586,Mobile Van Extension Clinic,DTC-EC,f58231
2890,42.974472,-74.187447,Planned Parenthood Mohwak Hudson Inc,DTC-EC,f58231
2891,40.622116,-73.945923,"Ahava Medical and Rehabilitation Center, LLC",DTC,e6194b
2892,44.807564,-74.774422,Brasher Falls Community Health Center,HOSP-EC,46f0f0
2893,42.827366,-78.820946,Pace Health Center,HOSP-EC,46f0f0
2894,40.688408,-73.63324,Memorial Sloan Kettering Rockville Center,HOSP-EC,46f0f0
2895,40.896851,-73.088776,Stony Brook Primary Care Center,HOSP-EC,46f0f0
2896,40.668579,-73.931992,Pierre Toussaint Family Health Care Center,HOSP-EC,46f0f0
2897,43.31203,-73.57864,Hudson Falls Internal Medicine,HOSP-EC,46f0f0
2898,40.828209,-73.299896,Island Rehabilitative Services Corp at Commack,DTC-EC,f58231
2899,40.626572,-74.077316,Stapleton Child Health Clinic,HOSP-EC,46f0f0
2900,40.850643,-73.910332,"Care For the Homeless, Inc",DTC,e6194b
2901,42.772724,-73.725082,Eddy Daybreak at Eddy Cohoes,ADHCP,f032e6
2902,42.097763,-75.995758,Sleep Disorders Lab at Lourdes Hospital,HOSP-EC,46f0f0
2903,40.779404,-72.978226,Cardiac Rehabilitation Center,HOSP-EC,46f0f0
2904,40.703938,-73.404915,CenterLight Healthcare Diagnostic and Treatment Center,DTC-EC,f58231
2905,40.76363,-73.98748,New York Center for Special Surgery,DTC-EC,f58231
2906,43.155155,-74.486397,Caroga Lake Primary Care Center,HOSP-EC,46f0f0
2907,44.385842,-73.816519,High Peaks Health Center,,bcf60c
2908,40.791565,-73.952438,Center for Advanced Medicine,HOSP-EC,46f0f0
2909,40.766422,-73.952576,HSS River Terrace,HOSP-EC,46f0f0
2910,40.593884,-74.135338,Mobile Medical Unit,,bcf60c
2911,40.815704,-73.930443,Health Opportunities High School,,bcf60c
2912,40.8745,-73.833755,Harry S. Truman High School,,bcf60c
2913,41.025066,-73.743813,Children's Rehabilitation Center,DTC,e6194b
2914,40.840576,-73.838272,Herbert H. Lehman High School,HOSP-SB,808080
2915,42.313175,-77.65976,Orthopedic O/P Clinic,HOSP-EC,46f0f0
2917,42.313225,-77.65976,Primary Care Clinic OP,HOSP-EC,46f0f0
2918,42.441422,-76.512627,Island Health Center,HOSP-EC,46f0f0
2919,42.085884,-78.446831,The Mildred Milliman Radiation Center of Olean General Hospital,HOSP-EC,46f0f0
2920,42.312908,-75.398003,Sidney Primary Care,HOSP-EC,46f0f0
2921,40.898705,-73.086418,SBUH Orthopedics and Diagnostic Radiology,HOSP-EC,46f0f0
2922,40.662094,-73.921112,CenterLight Healthcare,DTC-EC,f58231
2923,40.759594,-73.936974,CHN-Long Island City Health Center,DTC-EC,f58231
2924,41.101517,-72.363373,Community Health,DTC-EC,f58231
2925,42.124142,-77.949333,Jones Memorial Medical Practice,HOSP-EC,46f0f0
2926,42.996834,-74.362953,FonClair Terrace Primary Care Center,HOSP-EC,46f0f0
2927,40.583855,-73.946373,Greater New York Endoscopy Surgical Center,DTC,e6194b
2928,43.099197,-79.05085,Northpointe Council Methadone Maintenance Treatment Program,DTC,e6194b
2929,40.879955,-73.400848,"Long Island Hand and Orthopedic Surgery Center, LLC",DTC,e6194b
2930,40.812447,-73.252403,GSHMC-Central Regional Laboratory Services,HOSP-EC,46f0f0
2931,41.197136,-73.966293,Haverstraw Health Center,DTC-EC,f58231
2932,42.527901,-75.525398,Norwich Primary Care Center,HOSP-EC,46f0f0
2933,44.663239,-74.966331,Canton Family Health Center,HOSP-EC,46f0f0
2934,43.058708,-76.135658,St. Joseph's Dialysis - Regional,DTC,e6194b
2935,43.041546,-76.261375,St. Joseph's Dialysis - Camillus,DTC-EC,f58231
2936,42.60004,-76.203362,St. Joseph's Dialysis - Cortland,DTC-EC,f58231
2937,43.040108,-76.022133,St. Joseph's Dialysis - Northeast,DTC-EC,f58231
2938,43.168682,-76.240944,St. Joseph's Dialysis - Seneca,DTC-EC,f58231
2939,43.256245,-77.065659,Myers Medical Office Building,HOSP-EC,46f0f0
2940,40.753578,-73.860298,Urban Health Plan Extension Clinic,DTC-EC,f58231
2941,40.801136,-73.946198,Catholic Managed Long Term Care,DTC,e6194b
2942,40.951462,-73.816711,Lawrence Hospital Center for PT & Sport Medicine,HOSP-EC,46f0f0
2943,40.968609,-73.88269,Yonkers East Dialysis Center,DTC-EC,f58231
2944,43.059635,-77.100792,Wayne Medical Group - Orthopedics,HOSP-EC,46f0f0
2945,43.059616,-77.100792,Urology Practice Wayne Medical Group,HOSP-EC,46f0f0
2946,43.113632,-77.607651,URMC Ambulatory Center,HOSP-EC,46f0f0
2947,43.099155,-76.098633,Crouse Hospital - Commonwealth Division,HOSP,800000
2948,43.0938,-75.275299,Cooperative Magnetic Imaging Center,DTC-EC,f58231
2949,43.083561,-75.267189,Cooperative Magnetic Imaging Center,DTC-EC,f58231
2950,42.480274,-76.463425,Cayuga Medical Center Physical Therapy,HOSP-EC,46f0f0
2951,40.697464,-73.585617,NUMC Dialysis Center @ A. Holly Patterson Extended Care Facility,HOSP-EC,46f0f0
2952,40.696907,-73.897957,CenterLight Healthcare D&TC,DTC-EC,f58231
2953,40.703995,-73.919441,Wyckoff Heights Medical Center Extension Clinic,HOSP-EC,46f0f0
2954,40.702305,-73.415138,Long Island Renal Care,DTC-EC,f58231
2955,41.435596,-74.041466,Cornwall Radiation Oncology Services,DTC,e6194b
2956,40.764553,-73.960243,Memorial Sloan Kettering Breast and Diagnostic Imaging Center,HOSP-EC,46f0f0
2957,40.633774,-74.011429,Maimonides Cancer Center,HOSP-EC,46f0f0
2958,42.246239,-73.776306,Columbia Memorial Mobile Dental Services,,bcf60c
2959,40.69632,-73.291725,"Island Endoscopy Center, LLC",DTC,e6194b
2960,40.711117,-73.786682,Jamaica Assessment Center,HOSP-EC,46f0f0
2961,40.66888,-73.756805,Springfield Gardens Educational Campus,HOSP-SB,808080
2962,42.093357,-76.796593,Chemung County Health Department School Dental Mobile Equipment,,bcf60c
2963,43.047588,-76.094757,HW Smith Elementary School,,bcf60c
2964,42.746944,-73.758889,Seton Health OB/GYN - Latham,HOSP-EC,46f0f0
2965,43.126083,-77.516708,Rochester General Medical Group,HOSP-EC,46f0f0
2966,43.859173,-76.006172,Maynard Wilson Elementary School,,bcf60c
2967,40.887821,-73.852516,Albert Tuitt Educational Academy,,bcf60c
2968,43.091747,-76.059219,Upstate Orthopedics Ambulatory Surgery Center,DTC,e6194b
2969,40.746284,-73.971489,Ambulatory Surgery Center,HOSP-EC,46f0f0
2970,40.819115,-73.900787,NYCHP Primary Care Clinic,HOSP-EC,46f0f0
2971,42.45816,-75.049644,Northern Catskill Urology,HOSP-EC,46f0f0
2972,43.17028,-77.610596,Jordan Health Link,DTC-EC,f58231
2973,44.706108,-73.493805,CVPH Medical Center Rehabilitation Services,HOSP-EC,46f0f0
2974,43.112175,-77.597466,Highland Diabetes Health Source (DHS) and Nutrition Edge (NE),HOSP-EC,46f0f0
2975,43.123504,-77.319291,Gananda Family Practice,HOSP-EC,46f0f0
2976,42.640705,-74.964289,Hartwick Seminary Specialty Services,HOSP-EC,46f0f0
2977,41.19828,-73.724709,Open Door Family Medical Center Mobile Van Extension Clinic,,bcf60c
2978,40.925381,-73.897026,Cedar Place School,HOSP-SB,808080
2979,42.410805,-74.620636,Stamford Central School,HOSP-SB,808080
2980,42.549488,-74.818512,Schenevus Central School,HOSP-SB,808080
2981,42.591103,-74.95034,Milford Central School,HOSP-SB,808080
2982,40.739609,-73.976669,PS 811 M,HOSP-SB,808080
2983,40.738209,-73.981506,PS 347,HOSP-SB,808080
2984,40.758892,-73.699997,NSUH Comprehensive Wound Care Center and Vascular Access Program,HOSP-EC,46f0f0
2985,43.065098,-77.028557,Wayne / Rushville Dental Clinic,DTC-EC,f58231
2986,40.814762,-73.914604,Medalliance Medical Health Services Extension Clinic,DTC-EC,f58231
2987,40.737343,-73.981209,East Side Endoscopy,DTC,e6194b
2988,40.630291,-73.966354,NEOMY Dialysis Center,DTC,e6194b
2989,40.607971,-73.980148,South Brooklyn Endoscopy Center,DTC,e6194b
2990,41.450043,-74.357803,Crystal Run Ambulatory Surgery Center of Middletown,DTC,e6194b
2991,41.02351,-73.722519,New York Endoscopy Center,DTC,e6194b
2992,43.091747,-76.059219,Upstate Campus East,HOSP-EC,46f0f0
2993,44.054939,-75.831085,Samaritan Family Practice at LeRay,HOSP-EC,46f0f0
2994,40.735512,-73.637985,Sleep Disorders Center at Winthrop University Hospital,HOSP-EC,46f0f0
2995,43.1963426,-77.7988738,Unity Hospital Dialysis at Spencerport,HOSP-EC,46f0f0
2996,42.306217,-75.3853,Sidney Elementary School,HOSP-SB,808080
2997,40.729031,-73.85862,NYU Hospitals Center Columbus Imaging and Infusion Center,HOSP-EC,46f0f0
2998,43.112251,-77.616165,FMS-Monroe Community,DTC-EC,f58231
2999,42.87542,-77.288475,Thompson Health Sleep Disorder Center,HOSP-EC,46f0f0
3000,43.978313,-75.610268,CAH Medical Building,,bcf60c
3001,40.705002,-73.637421,Women's Wellness OB/GYN,HOSP-EC,46f0f0
3002,40.645657,-74.020584,Sunset Park Familly Health Center,HOSP-EC,46f0f0
3003,44.267208,-73.980583,Adirondack Medical Center - Mobile Dental Van,,bcf60c
3004,42.147995,-76.021034,Good Shepherd Village at Endwell,NH,ffe119
3005,41.758102,-74.061455,Woodland Pond at New Paltz,NH,ffe119
3006,42.594925,-76.175476,Randall Elementary School,,bcf60c
3007,42.604042,-76.188545,Parker Elementary School,,bcf60c
3008,40.752899,-73.969398,Midtown Surgery Center,DTC,e6194b
3009,42.329063,-75.96769,Lourdes Primary Medical Care at Whitney Point,HOSP-EC,46f0f0
3010,43.045662,-76.137688,UHCC - Madison Irving,HOSP-EC,46f0f0
3011,43.100786,-76.055984,Crouse Physical Rehabilitation,HOSP-EC,46f0f0
3012,42.114639,-75.959229,Wilson Place Ambulatory Surgery Center,HOSP-EC,46f0f0
3013,43.043964,-74.847458,Valley Health Services ADHC Little Falls,ADHCP,f032e6
3014,43.080158,-75.333626,St. Elizabeth Medical Arts,HOSP-EC,46f0f0
3015,40.749851,-73.972107,"SurgiCare of Manhattan, LLC",DTC,e6194b
3016,41.053707,-74.024643,Advanced Surgery Center,DTC,e6194b
3017,40.975082,-73.697571,The Rye ASC,DTC,e6194b
3018,40.753952,-73.706223,Queens-Long Island Renal Institute,DTC,e6194b
3019,42.9702,-78.153297,United Memorial Medical Center Summit Physical and Occupational Therapy Services,HOSP-EC,46f0f0
3020,43.101013,-79.052589,Mount St. Mary's Primary Care Extension Clinic for Complete Senior Care Center,HOSP-EC,46f0f0
3021,43.046757,-76.136467,UHCC at Hill Medical,HOSP-EC,46f0f0
3022,43.305771,-73.655678,Glens Falls Hospital Broad Street Campus,HOSP-EC,46f0f0
3023,40.759846,-73.97403,Sillerman Center for Rehabilitation,HOSP-EC,46f0f0
3024,41.012508,-73.674782,Park Avenue School,,bcf60c
3025,41.534531,-73.896378,St. Luke's Hospital - Physical Therapy Extension Clinic,HOSP-EC,46f0f0
3026,40.672401,-73.970551,New York Methodist Extension Clinic,HOSP-EC,46f0f0
3027,40.840237,-73.915535,PS 64 Pura Belpre School,HOSP-SB,808080
3028,41.33947,-74.399376,Hudson River Healthcare - Goshen,DTC-EC,f58231
3029,42.11581,-79.208824,Warner Place,ADHCP,f032e6
3030,43.0858,-78.944298,Buffalo Hearing & Speech Center,DTC-EC,f58231
3031,43.113036,-79.048565,Community Health Center of Niagara,DTC-EC,f58231
3032,42.755863,-78.131851,North Main Outpatient Center,HOSP-EC,46f0f0
3033,40.710003,-73.295525,South Bay Cardiovascular Associates,HOSP-EC,46f0f0
3034,42.090729,-79.231102,"WCA Center for Orthopedics, Sports Medicine and Rehabilitation Services",HOSP-EC,46f0f0
3035,41.495998,-74.044258,Liberty Hudson Valley Dialysis,DTC,e6194b
3036,40.681763,-73.59124,Roosevelt/Freeport Family Health Center,DTC-EC,f58231
3037,40.729557,-73.211349,North Shore LIJ Imaging at Great South Bay,HOSP-EC,46f0f0
3038,40.745678,-73.994385,Mount Sinai Comprehensive Health Program - Downtown,HOSP-EC,46f0f0
3039,40.615116,-74.023712,University Hospital of Brooklyn - SUNY Downstate at Bay Ridge,HOSP-EC,46f0f0
3040,40.684727,-73.979019,Memorial Sloan Kettering Brooklyn Infusion Center,HOSP-EC,46f0f0
3041,44.669666,-74.988846,CPH Primary Care Center,HOSP-EC,46f0f0
3042,43.111568,-77.616142,Starlight Pediatric Clinic,DTC-EC,f58231
3043,43.210129,-77.699257,Unity at Ridgeway,HOSP-EC,46f0f0
3044,41.740738,-74.05793,Hudson River Healthcare,DTC-EC,f58231
3045,43.040112,-76.02179,Endoscopy Center of Central New York,DTC,e6194b
3046,43.269234,-73.582779,Fort Edward - Kingsbury Health Center,DTC-EC,f58231
3047,43.116489,-78.917671,Community Health Center of Sanborn,DTC-EC,f58231
3048,41.509666,-73.958344,Communication Disorders Clinic,HOSP-EC,46f0f0
3049,40.730263,-73.235695,South Shore Surgery Center,DTC,e6194b
3050,40.827885,-73.665306,The Amsterdam at Harborside,NH,ffe119
3051,44.675617,-74.973701,CPH Lawrence Avenue Medical Campus,HOSP-EC,46f0f0
