id,latitude,longitude,name,type,color
3061,42.65839,-73.838501,Eddy Village Green at Beverwyck,NH,A887B8
3062,40.639481,-73.987579,Borough Park Dialysis,DTC-EC,7E7D72
3063,40.725254,-73.592873,HSS Long Island Outpatient Center,HOSP-EC,C30B95
3064,41.448524,-74.416115,Middletown Community Health Center Mobile Van,,B0A150
3065,41.562111,-73.594284,Putnam Hospital Center O/P Rehab Center @ Pawling,HOSP-EC,C30B95
3066,42.753494,-78.857552,Southtowns Dialysis Center,DTC-EC,7E7D72
3067,44.856785,-74.292053,134 Park Street Extension Clinic,HOSP-EC,C30B95
3068,40.759109,-73.68927,St. Mary's Home Care,CHHA,348588
3069,40.827461,-73.906647,BASICS Mobile Van Extension Clinic,,B0A150
3071,42.868725,-73.8078,Clifton Park Pediatric Center,HOSP-EC,C30B95
3072,42.45723,-75.033241,Bassett Healthcare at Fox Care,HOSP-EC,C30B95
3073,43.103691,-73.579674,Schuylerville Family Health Center,HOSP-EC,C30B95
3074,43.023949,-74.032336,Galway Family Health Center,HOSP-EC,C30B95
3075,43.087566,-73.789116,Saratoga Family Health Center,HOSP-EC,C30B95
3076,42.770695,-73.821442,St. Peter's Hospital Spine & Neurosurgery,HOSP-EC,C30B95
3077,42.089844,-78.42688,Olean General Hospital School-Based Portable Dental Equipment,HOSP-SB,D289EE
3078,44.216591,-74.462013,Tupper Lake Health Center,HOSP-EC,C30B95
3079,42.685863,-73.813545,St. Peter's Breast Center - Washington Avenue Mammography,HOSP-EC,C30B95
3080,43.025738,-74.34584,Primary/Specialty Care Center at Decker Drive,HOSP-EC,C30B95
3081,41.166615,-73.988152,"A & T Certified Home Care, LLC",CHHA,348588
3082,42.345711,-76.849014,Montour Falls Extension Clinic,,B0A150
3083,42.814838,-73.945724,"Ridge Health Services, Inc.",DTC,F18FFD
3084,44.694698,-73.486702,CVPH Open MRI,HOSP-EC,C30B95
3085,40.60194,-73.993904,"Gastroenterology Care, Inc",DTC,F18FFD
3086,43.094048,-79.0504,Niagara Falls Kidney Care Center,DTC-EC,7E7D72
3087,42.1423,-77.054403,AMS Mammography Suite,HOSP-EC,C30B95
3088,40.635269,-74.01062,Brooklyn Hospital Center Extension Clinic,HOSP-EC,C30B95
3089,40.825615,-73.909386,"Bronx Addiction Servcies Integrated Concepts, Inc a/k/a BASICS, Inc",DTC-EC,7E7D72
3090,40.741055,-73.999825,"Center for Comprehensive Care, West Village Division",HOSP-EC,C30B95
3091,40.627888,-73.956863,Millenium Ambulatory Surgery Center,DTC,F18FFD
3092,43.142277,-77.642517,His Branches Inc,DTC,F18FFD
3093,40.971264,-73.742615,Surgical Specialty Center of Westchester,DTC,F18FFD
3094,40.695492,-73.298157,Good Samaritan Hospital Women's imaging Center,HOSP-EC,C30B95
3095,42.305376,-75.395923,UHS Primary Care Sidney,HOSP-EC,C30B95
3096,40.732681,-73.93644,"Smile New York Outreach, LLC Mobile Dental Clinic",,B0A150
3097,40.760899,-73.793915,Rogosin Kidney Center - Auburndale,DTC-EC,7E7D72
3098,43.060204,-78.830307,Niagara Renal Center of Wheatfield,DTC-EC,7E7D72
3099,44.807465,-74.774399,Canton-Potsdam Hospital Brasher Falls Physical Therapy,HOSP-EC,C30B95
3100,40.659435,-73.934036,Kingsbrook Jewish Medical Center Inc. - Rutland Nursing Home,HOSP-EC,C30B95
3102,42.115669,-75.967491,UHS Primary Care Main Street,HOSP-EC,C30B95
3103,42.099567,-76.270615,UHS Primary Care Owego,HOSP-EC,C30B95
3104,42.084583,-76.056671,UHS Dermatology,HOSP-EC,C30B95
3105,42.08654,-75.914001,UHS Medical Group Orthopedics,HOSP-EC,C30B95
3106,43.090382,-75.285759,Mohawk Valley Endoscopy Center,DTC,F18FFD
3107,40.739605,-73.976509,"River Renal Services, Inc",DTC,F18FFD
3108,40.633896,-74.012894,Maimonides Breast Center,HOSP-EC,C30B95
3109,43.0858,-78.944298,"Mount St. Mary's Ear, Nose and Throat Services",HOSP-EC,C30B95
3110,42.098923,-76.04731,UHS Primary Care Endicott,HOSP-EC,C30B95
3111,40.734974,-73.173698,Suffolk Hearing and Speech Center of Good Samaritan Hospital Medical Center,HOSP-EC,C30B95
3112,43.135769,-77.607544,Strong Infusion Center at Highland Hospital,HOSP-EC,C30B95
3113,42.733574,-73.671455,The Burdett Care Center,HOSP,FACB1E
3114,40.782249,-73.716301,NSUH Imaging at Great Neck,HOSP-EC,C30B95
3115,41.037411,-73.7612,Women's Premier Obstetrics,DTC-EC,7E7D72
3116,40.85429,-73.909782,Morris Heights Health Center,DTC-EC,7E7D72
3117,42.08371,-75.916679,UHS Sleep and Neurodiagnostic Center,HOSP-EC,C30B95
3118,42.699154,-73.851128,Dialysis Clinic Inc,DTC-EC,7E7D72
3119,40.69698,-73.955376,ODA Primary Health Care Network,DTC-EC,7E7D72
3120,42.890629,-78.754417,U.S. Renal Care Cheektowaga Dialysis Center,DTC,F18FFD
3121,42.997509,-78.850815,U.S. Renal Care Tonawanda Dialysis,DTC,F18FFD
3122,42.509262,-78.664352,Springville Primary Care Center,HOSP-EC,C30B95
3123,40.736511,-73.981987,NYU Hospitals Center Initiative for Women with Disabilities,HOSP-EC,C30B95
3124,40.73735,-73.979767,NYU Hospitals Center Extension Clinic,HOSP-EC,C30B95
3125,43.209602,-75.413391,Griffiss Surgery Center,DTC,F18FFD
3126,42.095646,-75.969086,UHS Vestal Physical Therapy,HOSP-EC,C30B95
3127,42.159592,-75.895233,UHS Primary Care Upper Front Street,HOSP-EC,C30B95
3128,40.846844,-73.896172,CHN - Tremont,DTC-EC,7E7D72
3129,42.332481,-75.772125,UHS Primary Care - Greene,HOSP-EC,C30B95
3130,42.892193,-78.883812,Neighborhood Health Center Mattina,DTC-EC,7E7D72
3131,40.630824,-73.97037,Shining Star Home Health Care,CHHA,348588
3132,40.814877,-73.905464,Ponce de Leon Elementary School/PS 161,,B0A150
3133,40.876953,-73.912514,John F. Kennedy Education Campus,HOSP-SB,D289EE
3134,40.822781,-73.923477,Mott Haven Campus,HOSP-SB,D289EE
3135,40.754951,-73.979721,"Manhattan Endoscopy Center, LLC",DTC,F18FFD
3136,40.741028,-74.003242,Mount Sinai Downtown Chelsea Center,HOSP-EC,C30B95
3137,42.6329,-75.316498,Unadilla Valley Central School,HOSP-SB,D289EE
3138,40.746037,-73.998009,BIMC Geriatrics Senior Health Center,HOSP-EC,C30B95
3139,40.840389,-73.91098,William Howard Taft High School,HOSP-SB,D289EE
3140,43.15477,-78.66655,ENMG at Elizabeth Drive,HOSP-EC,C30B95
3141,42.98333,-78.697006,U.S. Renal Care Williamsville Dialysis Center,DTC,F18FFD
3142,41.1778814,-74.5933293,The Turning Point Program,HOSP-EC,C30B95
3143,40.817219,-73.897606,Banana Kelly High School,,B0A150
3144,43.988304,-75.644897,Carthage Middle School,,B0A150
3145,41.532356,-73.887177,Fishkill Dialysis Center,DTC,F18FFD
3146,42.827072,-75.546165,FSLH - Hamilton Dialysis Unit,HOSP-EC,C30B95
3147,43.122902,-76.136024,Heritage One Day Surgery,DTC,F18FFD
3148,40.879951,-73.880562,Montefiore Medical Center Henry and Lucy Moses Division Mobile Dental Van,,B0A150
3149,40.620693,-74.026825,New York Methodist Hospital Cardio-Vascular Services Extension Clinic,HOSP-EC,C30B95
3150,40.593884,-74.135338,Coney Island Hospital Mobile Extension Clinic,,B0A150
3151,40.766956,-73.953827,HSS Ambulatory Care Clinic,HOSP-EC,C30B95
3152,40.819061,-73.889282,Bella Vista Community Health Center,DTC-EC,7E7D72
3153,40.815807,-73.925629,Brightpoint Health,DTC-EC,7E7D72
3154,40.705261,-73.798347,The Firehouse Health Clinic,DTC-EC,7E7D72
3155,40.81908,-73.896103,ArchCare Senior Life at San Vicente de Paul Catholic Healthcare Center,DTC-EC,7E7D72
3156,40.732021,-73.954491,Manhattan Avenue Health Center,HOSP-EC,C30B95
3157,40.707573,-73.964531,Williamsburg Family Health Center,HOSP-EC,C30B95
3158,40.697224,-73.926102,LaProvidencia Family Health Center,HOSP-EC,C30B95
3159,40.821728,-73.891602,Adolescent Health and Wellness Center,DTC-EC,7E7D72
3160,42.941837,-78.834381,Sisters Central Park Diagnostic Center,HOSP-EC,C30B95
3161,44.744319,-75.127668,Madrid Health Center,HOSP-EC,C30B95
3162,42.100979,-75.916901,Bridgewater Center for Dialysis,DTC,F18FFD
3163,44.923668,-74.935875,Louisville Family Health Center,HOSP-EC,C30B95
3164,43.29562,-73.690735,West Mountain Health Services Buildings 1 and 2,DTC-EC,7E7D72
3165,40.820988,-73.901009,Center for Child Health & Resiliency,HOSP-EC,C30B95
3166,40.769276,-73.953278,HSS Physiatry & Pain Management,HOSP-EC,C30B95
3167,40.745899,-73.979996,NYU Hospital Center for Women's Imaging,HOSP-EC,C30B95
3168,40.726082,-73.991211,Project Renewal Inc Mobile Medical Van (Care Van),,B0A150
3169,40.725754,-73.790661,HSS Queens Outpatient Center,HOSP-EC,C30B95
3170,40.786766,-73.950356,"Carnegie Hill Endo, LLC",DTC,F18FFD
3171,40.746288,-73.971489,NYU Langone Medical Center Center for Musculoskeletal Care,HOSP-EC,C30B95
3172,40.740353,-73.949745,ICL HealthCare Choices in Long Island City,DTC-EC,7E7D72
3173,40.777412,-73.954582,NYU Langone Center for Women's Health,HOSP-EC,C30B95
3174,42.419167,-73.684418,Columbia Memorial Hospital Valatie Campus,HOSP-EC,C30B95
3175,43.032804,-74.343398,Johnstown Surgery Center,HOSP-EC,C30B95
3176,41.27494,-73.780914,Northern Westchester Hospital at Yorktown Imaging,HOSP-EC,C30B95
3177,41.105316,-74.032349,Hudson River Healthcare - Spring Valley,DTC-EC,7E7D72
3178,41.386158,-73.664238,Putnam Gastroenterology,DTC,F18FFD
3179,43.15921,-77.610031,Anthony Jordan Health Center at Andrews Terrace,DTC-EC,7E7D72
3180,41.117424,-74.050247,Refuah Health Twin,DTC-EC,7E7D72
3181,40.678535,-73.959801,Brooklyn Dialysis Center,DTC,F18FFD
3182,43.047562,-76.1436,UPSTATE C.A.R.E.,HOSP-EC,C30B95
3183,43.015381,-75.036514,Cooperative Magnetic Imaging Center,DTC-EC,7E7D72
3184,43.094315,-75.279503,Cooperative Magnetic Imaging Center,DTC-EC,7E7D72
3185,43.078629,-75.658684,Oneida Healthcare Imaging at OOS,HOSP-EC,C30B95
3186,43.314819,-76.405846,Fulton Medical Health Center,HOSP-EC,C30B95
3187,43.077267,-75.65197,Oneida Healthcare Sleep Center,HOSP-EC,C30B95
3188,43.049747,-75.380699,Bassett Healthcare - Clinton,HOSP-EC,C30B95
3189,42.100109,-75.905945,Lourdes Center for Mental Health,HOSP-EC,C30B95
3190,44.69302,-75.499672,CHMC - Ravinder Agarwal Renal Center,HOSP-EC,C30B95
3191,43.21064,-77.442009,Rochester Hearing and Speech Center - Webster Office,DTC-EC,7E7D72
3192,43.110699,-77.448196,St. John's Penfield Homes,NH,A887B8
3193,43.142666,-77.599258,Highland Family Medicine Extension,HOSP-EC,C30B95
3194,43.118511,-77.624039,Strong Women's Health Program,HOSP-EC,C30B95
3195,43.107254,-76.159653,Syracuse Surgery Center,DTC,F18FFD
3196,40.879951,-73.880562,Montefiore Medical Center Henry and Lucy Moses Division Mobile Dental Van #2,,B0A150
3197,40.747627,-73.974976,NYU Hospitals Center - Ambulatory Care Center,HOSP-EC,C30B95
3198,42.077095,-78.460129,Holiday Park Health Center,HOSP-EC,C30B95
3199,43.133602,-77.441673,Strong Eastside Orthopedics & Rehab Clinic,HOSP-EC,C30B95
3200,43.207592,-78.398091,United Memorial Medical Center Woman's Care Center,HOSP-EC,C30B95
3201,43.142353,-77.619461,Anthony Jordan Health Center at Kennedy Towers,DTC-EC,7E7D72
3202,43.175472,-77.644272,Anthony Jordan Health Center at Glenwood Gardens,DTC-EC,7E7D72
3203,43.15324,-79.029205,Mount St. Mary's Orthopedic Services,HOSP-EC,C30B95
3204,43.043762,-74.846054,Bassett Healthcare at Little Falls,HOSP-EC,C30B95
3205,43.157234,-77.606308,Downtown Dental Center,DTC-EC,7E7D72
3206,43.137878,-77.578552,Hillside Children's Center,DTC-EC,7E7D72
3207,43.112251,-77.616165,Developmentally Disabled Clinic at Monroe Community Hospital,DTC-EC,7E7D72
3208,43.112461,-77.607056,Strong Wound Center,HOSP-EC,C30B95
3209,43.098736,-77.763046,Unity Dialysis at Chili,HOSP-EC,C30B95
3210,43.046757,-76.136467,University Gastroenterology at the Philip G. Holtzapple Endoscopy Center,DTC,F18FFD
3211,43.229626,-76.300415,Phoenix Health Services Center,HOSP-EC,C30B95
3212,40.802967,-73.912178,Willow Avenue Family Residence,DTC-EC,7E7D72
3213,40.828342,-73.905624,Franklin Women's Shelter,DTC-EC,7E7D72
3214,43.015785,-78.782272,Menorah Campus Health Services,DTC,F18FFD
3215,40.824726,-73.891891,UHP Mobile Medical,,B0A150
3216,40.821575,-73.858223,Stevenson Family Health Center,DTC-EC,7E7D72
3217,40.706882,-73.811638,NYP/Queens Wound Healing Center,HOSP-EC,C30B95
3218,43.017967,-76.141777,Rahma Health Clinic,DTC,F18FFD
3219,40.805367,-73.913879,Jackson Avenue Family Residence,DTC-EC,7E7D72
3220,40.846775,-73.918961,Nelson Avenue Family Residence,DTC-EC,7E7D72
3221,40.786263,-73.929329,Wards Island Project,DTC-EC,7E7D72
3222,42.92717,-78.829224,Kaleida Health Women & Children's Hospital of Buffalo Women's OB/GYN Health Center,HOSP-EC,C30B95
3223,43.14917,-77.597397,Rochester General Imaging at Alexander Park,HOSP-EC,C30B95
3224,41.291515,-73.893532,Hudson Valley Center for Digestive Health,DTC,F18FFD
3225,41.11261,-74.130806,Renal Care of Suffern,DTC-EC,7E7D72
3226,40.801773,-73.943626,Family Health Center of Harlem,DTC-EC,7E7D72
3227,42.458614,-78.931793,Gowanda Urgent Care and Gowanda Medical Center,HOSP-EC,C30B95
3228,40.874603,-73.623009,North Shore/LIJ Imaging Center at Glen Cove,HOSP-EC,C30B95
3229,44.589157,-75.177544,UCPA of the North Country School-Based Portable Dental Equipment,,B0A150
3230,40.769203,-73.994598,West Side GI,DTC,F18FFD
3231,40.700286,-73.815895,Jamaica Hospital Sleep Center,HOSP-EC,C30B95
3232,43.046654,-77.093529,Clifton Springs Family Medicine,HOSP-EC,C30B95
3233,42.12817,-76.028564,UHS Primary Care Endwell,HOSP-EC,C30B95
3234,40.831406,-73.912041,Morrisania Dialysis Center,DTC-EC,7E7D72
3235,40.699696,-73.815239,Jamaica Hospital Mental Health Clinic,HOSP-EC,C30B95
3236,42.960804,-74.184807,Mohawk Valley Dialysis Center,DTC,F18FFD
3237,42.462021,-77.777122,Noyes Creekside Family Medicine,HOSP-EC,C30B95
3238,43.442978,-76.052109,Altmar-Parish-Williamstown Elementary School,,B0A150
3239,43.287125,-76.131012,Central Square Medical Health Center,HOSP-EC,C30B95
3240,42.0956,-75.967598,UHS Vestal,HOSP-EC,C30B95
3241,42.491486,-78.480171,Delevan Health Center,HOSP-EC,C30B95
3242,43.130727,-75.581211,Verona Health Center,HOSP-EC,C30B95
3243,41.244732,-73.684219,Putnam Hospital Center Outpatient Rehabilitation Services - Katonah Satellite,HOSP-EC,C30B95
3244,40.794212,-73.951065,Central Park Dialysis Center,DTC-EC,7E7D72
3245,42.805328,-73.917274,Ellis Cushing Medical Arts Building,HOSP-EC,C30B95
3246,43.060822,-77.098625,Friends for the Day,ADHCP,348D04
3247,43.241627,-78.165054,Orleans Community Health Center,,B0A150
3248,40.823139,-73.856194,Peninsula Community Health Center,DTC-EC,7E7D72
3249,43.060844,-76.093269,"Christian Health Service of Syracuse, Inc",DTC,F18FFD
3250,42.679839,-75.500144,Sherburne Adult Day Health Care Program,ADHCP,348D04
3251,41.193958,-73.879456,Phelps at Croton,HOSP-EC,C30B95
3252,40.641933,-74.077248,Margaret Sanger Center,DTC-EC,7E7D72
3253,42.853439,-73.775124,Ellis Hospital - Medical Center of Clifton Park,HOSP-EC,C30B95
3254,43.084652,-78.94072,Roswell Park Cancer Institute Niagara,HOSP-EC,C30B95
3255,41.291515,-73.893532,Hudson Valley Hospital Center Infusion Center,HOSP-EC,C30B95
3256,42.066044,-78.168999,"Jones Memorial Medical Practices, Bolivar",HOSP-EC,C30B95
3257,43.125015,-77.516937,Linden Medical Group,HOSP-EC,C30B95
3258,43.090973,-75.279434,Faxton-St. Luke's - Imaging Services,HOSP-EC,C30B95
3259,42.161896,-76.874283,Corning Hospital Same Day Surgery Center,HOSP-EC,C30B95
3260,41.926094,-73.994728,HealthAlliance Hospital Broadway Campus Physical Therapy,HOSP-EC,C30B95
3261,43.067722,-77.629646,Outpatient Oncology Clinic,HOSP-EC,C30B95
3262,42.665302,-73.768982,Koinonia Primary Care,DTC,F18FFD
3263,40.786949,-73.977875,Weill Cornell Imaging at NYP-West Side,DTC-EC,7E7D72
3264,43.169167,-78.692627,Community Health Center of Lockport,DTC-EC,7E7D72
3265,43.037491,-78.885834,River Road Primary Care Center,HOSP-EC,C30B95
3266,43.220142,-77.940994,Strong Brockport Clinic,HOSP-EC,C30B95
3267,42.076492,-73.954826,HealthAlliance Hosp Bdwy Campus Radiology and PT,HOSP-EC,C30B95
3268,43.205322,-77.600601,RGH ILS Hudson Center Medical Clinic,HOSP-EC,C30B95
3269,42.48444,-79.334892,The Chautauqua Center,DTC,F18FFD
3270,42.953724,-74.21608,St Mary's Amsterdam Urology,HOSP-EC,C30B95
3271,44.372658,-73.394829,Smith House Health Center,,B0A150
3272,40.811646,-73.509987,NSUH LIJ Imaging at Syosset,HOSP-EC,C30B95
3273,40.831394,-73.867867,St. Lawrence Community Health Center,DTC-EC,7E7D72
3274,42.701252,-73.904968,St. Peter's Addiction Recovery Center,HOSP,FACB1E
3275,42.751701,-73.766205,Sunnyview Therapy Services,HOSP-EC,C30B95
3276,44.149136,-75.324829,Harrisville Health Center,,B0A150
3277,43.220039,-75.418999,Regional Wound Care Center,HOSP-EC,C30B95
3278,40.845135,-73.845207,Montefiore Einstein Center for Heart and Vascular Care at 1628 Eastchester Road,HOSP-EC,C30B95
3279,40.70039,-73.940971,Ahava Medical and Rehabilitation Center,DTC-EC,7E7D72
3280,40.683353,-73.782394,Joseph P. Addabbo Family Health Center,DTC-EC,7E7D72
3281,40.722435,-73.996964,"Lafayette Medical Approach, LLC",DTC,F18FFD
3282,40.630184,-73.971024,Premium Health,DTC,F18FFD
3283,40.721569,-73.84848,NY Med,DTC,F18FFD
3284,41.13995,-74.035431,Mobile Van #4-Refuah Health Center,DTC-EC,7E7D72
3285,41.093925,-73.928352,Nyack Hospital Prenatal Center,HOSP-EC,C30B95
3286,40.783381,-73.950852,The Endoscopy Center of New York,DTC,F18FFD
3287,41.395714,-73.610565,Open Door Brewster,DTC-EC,7E7D72
3288,40.874554,-72.53656,Southampton Hospital Radiology at Hampton Bays,HOSP-EC,C30B95
3289,44.982445,-73.409103,North Country Family Health,DTC-EC,7E7D72
3290,40.809978,-73.953293,Thelma C. Davidson Adair Medical/Dental clinic,DTC-EC,7E7D72
3291,41.495663,-74.029892,Cornerstone Family Healthcare:  Mobile Health Unit,,B0A150
3292,41.361748,-73.96785,Cornerstone Family Healthcare at Highland Falls,DTC-EC,7E7D72
3293,42.365345,-73.831108,Coxsackie Family Care,HOSP-EC,C30B95
3294,40.892262,-73.853622,Morris Heights Center 233rd Street,DTC-EC,7E7D72
3295,44.680161,-74.987,CPH Primary Care,HOSP-EC,C30B95
3296,42.186298,-74.787773,Andes Health Center,HOSP-EC,C30B95
3297,43.338558,-73.653053,Glens Falls Hospital Cardiac Rehabilitation,HOSP-EC,C30B95
3298,40.730934,-73.863846,"Queens Boulevard ASC, LLC",DTC,F18FFD
3299,43.155174,-77.594719,Huther Health Clinic,DTC,F18FFD
3300,42.891365,-78.86602,WNY Medical Management,DTC,F18FFD
3301,42.654888,-77.056328,Penn Yan Community Health,DTC-EC,7E7D72
3302,40.696579,-73.958878,ParCare Community Health Network,DTC,F18FFD
3303,43.085854,-73.807434,Saratoga Medical Oncology - Hematology,HOSP-EC,C30B95
3304,43.988098,-75.937401,"Samaritan Senior Village, Inc.",NH,A887B8
3305,40.773457,-73.792709,"Queens Endoscopy ASC, LLC",DTC,F18FFD
3306,43.319138,-78.388695,Oak Orchard Community Health Center,DTC-EC,7E7D72
3307,40.807384,-73.946495,Mobile Medical Unit,,B0A150
3308,40.807384,-73.946495,Mobile Dental Unit,,B0A150
3309,40.853554,-73.89151,St Barnabas Ambulatory Care Center,HOSP-EC,C30B95
3310,41.33395,-74.357468,St. Anthony Sleep Disorder Institute,HOSP-EC,C30B95
3311,40.606144,-73.987297,City Wide Health Facility Inc.,DTC,F18FFD
3312,42.891716,-77.284294,Jordan at CCIA,DTC-EC,7E7D72
3313,40.693428,-73.976097,Brooklyn Plaza Med Ctr Whitman-Ingersoll-Farragut H C,DTC-EC,7E7D72
3314,41.325966,-73.68631,The Burke Rehabilitation and Sports Medicine Clinic,HOSP-EC,C30B95
3315,40.819489,-73.912247,MMG - Via Verde,HOSP-EC,C30B95
3316,43.950241,-76.110893,Samaritan Family Health Center at Sackets Harbor,HOSP-EC,C30B95
3317,43.764023,-74.842743,St. Elizabeth Medical Group - Town of Webb Health Center,HOSP-EC,C30B95
3318,40.769203,-73.994598,Manhattan Surgery Center,DTC,F18FFD
3319,44.670826,-74.986778,"Health Services of Northern New York, Inc.",LTHHCP,9BAC72
3320,40.609608,-73.959465,NYU Langone Brooklyn Ambulatory Surgery and Endoscopy Center,HOSP-EC,C30B95
3321,40.759727,-73.829292,"Flushing Endoscopy Center, LLC",DTC,F18FFD
3322,40.962402,-73.856026,The Burke Rehabilitation Outpatient Clinic at Ridge Hill,HOSP-EC,C30B95
3323,40.785667,-72.956909,Eastern Suffolk BOCES,HOSP-SB,D289EE
3324,43.07386,-76.148781,Grant Middle School,,B0A150
3325,43.062378,-76.1465,Franklin Magnet Elementary School,,B0A150
3326,42.973042,-74.188293,Mohawk Valley Eye Surgery Center,DTC,F18FFD
3327,41.500694,-74.020454,Cornerstone Family Healthcare:  Harper Health for Individuals and Families in Transition,DTC-EC,7E7D72
3328,43.168159,-77.603317,Highland Breast Imaging at Jordan and Highland Medical Imaging at Jordan,HOSP-EC,C30B95
3329,40.87442,-73.837212,Workmens Circle Dialysis Center,DTC,F18FFD
3330,42.989403,-77.989731,United Memorial Urgent Care and Diagnostic Center,HOSP-EC,C30B95
3331,40.635918,-74.117409,P.S. 18,HOSP-SB,D289EE
3332,40.666916,-73.899483,BMS Dental Genesis,DTC-EC,7E7D72
3333,40.732693,-74.008141,VillageCare Home Care,CHHA,348588
3334,43.307892,-73.647888,North Country Obstetrics and Gynecology,DTC-EC,7E7D72
3335,41.157504,-74.040562,Rockland Methadone Treatment Program,DTC-EC,7E7D72
3336,43.14901,-77.636139,Rochester Regional Health System Home Care,CHHA,348588
3337,43.14901,-77.636139,Rochester Regional Health System Home Care,CHHA,348588
3338,40.600143,-73.753967,Rockaway Dialysis,DTC,F18FFD
3339,40.710926,-73.940445,CenterLight Healthcare Diagnostic and Treatment Center,DTC-EC,7E7D72
3340,40.698678,-73.919565,Wyckoff Heights Medical Center Pediatric Center,HOSP-EC,C30B95
3341,43.044201,-73.873199,Malta Med Emergent Care,DTC,F18FFD
3342,42.05432,-76.021143,Vestal Park Rehabilitation and Nursing Center,NH,A887B8
3343,43.049522,-77.109428,FMS - Southern Manhattan Dialysis Center - Wayne County,DTC-EC,7E7D72
3344,43.195141,-77.50103,Bay Creek Dialysis Center,HOSP-EC,C30B95
3345,43.178303,-73.721382,The New York Eye Surgical Center,DTC,F18FFD
3346,41.149361,-74.031448,Friedwald Center For Dialysis,DTC,F18FFD
3347,40.80788,-73.955772,PS 180 Hugo Newman College Preparatory School,,B0A150
3348,42.868004,-73.803162,Ellis Medicine Spine and Pain Care,HOSP-EC,C30B95
3349,40.665783,-73.883141,BMS at Ashford,DTC-EC,7E7D72
3350,41.620037,-73.916939,"The Surgery Center at Orthopedic Associates, LLC",DTC,F18FFD
3351,43.099613,-75.275528,FSLH - St. Luke's Home Renal Dialysis,HOSP-EC,C30B95
3352,42.930925,-78.696351,Women and Children's Hospital of Buffalo - Lancaster OB/GYN,HOSP-EC,C30B95
3353,40.746712,-73.990334,"The New Jewish Home, Home Care",CHHA,348588
3354,43.182137,-77.80574,URMC Strong Urgent Care,HOSP-EC,C30B95
3355,43.220116,-77.944695,URMC Strong West,HOSP,FACB1E
3356,42.976955,-78.005107,Leroy Medical Associates,HOSP-EC,C30B95
3357,41.030022,-73.739624,Physical Therapy and Occupational Therapy Center at Westchester Avenue,HOSP-EC,C30B95
3358,40.896858,-73.087303,Stony Brook University Hospital's Extension Clinic,HOSP-EC,C30B95
3359,43.189476,-77.577446,RGH ILS Northpark Medical Clinic,HOSP-EC,C30B95
3360,42.899899,-73.929955,Scotia Glenville Family Medicine,HOSP-EC,C30B95
3361,43.08466,-73.804672,Saratoga Outpatient Center at One West Avenue,HOSP-EC,C30B95
3362,43.044201,-73.873199,Saratoga Hospital Physician Offices at Malta Medical Park,HOSP-EC,C30B95
3363,43.077984,-73.787506,Saratoga Community Health Center,HOSP-EC,C30B95
3364,44.59565,-75.169792,Northern Lights Home Health Care,CHHA,348588
3365,43.179188,-77.564049,Northeast/Northwest College Prepatory High School,HOSP-SB,D289EE
3366,42.917721,-78.894379,Jericho Road Community Health Center,DTC,F18FFD
3367,42.909657,-78.820992,Jericho Road Community Health Center,DTC-EC,7E7D72
3368,43.153976,-78.696945,Women and Children's Hospital of Buffalo - Lockport OB/GYN,HOSP-EC,C30B95
3369,40.67506,-73.956741,CenterLight Certified Home Health Agency,CHHA,348588
3370,40.912613,-73.779205,Wartburg Home Care,CHHA,348588
3371,42.779334,-78.812284,Women and Children's Hospital of Buffalo - McKinley OB/GYN,HOSP-EC,C30B95
3372,43.170639,-77.578865,Joy Family Medicine,DTC-EC,7E7D72
3373,42.678326,-76.822464,Ovid Community Health Center,DTC-EC,7E7D72
3374,42.738552,-78.13269,Oak Orchard Health,DTC-EC,7E7D72
3375,44.338207,-75.474411,Community Health Center of the North Country - Gouverneur,DTC-EC,7E7D72
3376,40.839375,-73.939552,RiverSpring Certified Home Health Agency / RiverSpring CHHA / ElderServe CHHA,CHHA,348588
3377,40.730934,-73.863846,Forest Hills Hospital Extension Clinic,HOSP-EC,C30B95
3378,43.314819,-76.405846,Northern Oswego County Health Services Inc. - Fulton,DTC-EC,7E7D72
3379,43.466239,-76.486282,Northern Oswego County Health Services Inc. - Oswego,DTC-EC,7E7D72
3380,43.471275,-76.232803,Mexico Health Center,DTC-EC,7E7D72
3381,43.403404,-76.115089,Parish Health Center,DTC-EC,7E7D72
3382,43.229626,-76.300415,Phoenix Health Center,DTC-EC,7E7D72
3383,40.933266,-73.898682,HRHCare at the Sharing Community,DTC-EC,7E7D72
3384,40.640873,-74.001915,Maimonides Cardiology Outpatient Center,HOSP-EC,C30B95
3385,40.903525,-73.119785,SUNY at Stony Brook School of Dental Medicine,,B0A150
3386,42.447006,-75.053065,Bassett Family Medicine - Oneonta,HOSP-EC,C30B95
3387,40.596214,-74.090599,Staten Island Extension DTC,DTC-EC,7E7D72
3388,41.71516,-73.933197,VBMC Cardiac Testing & Rehabilitation Center,HOSP-EC,C30B95
3389,40.745266,-73.996231,The High School of Fashion Industries,,B0A150
3390,40.735302,-73.987991,Avantus Irving Place Dialysis Center,DTC,F18FFD
3391,43.464115,-76.246307,Mexico Middle School,,B0A150
3392,40.796145,-73.968552,Avantus Upper Manhattan Dialysis Center,DTC-EC,7E7D72
3393,40.762226,-73.962227,Avantus Upper East Side Dialysis Center,DTC-EC,7E7D72
3394,40.827625,-73.904419,Morris High School,HOSP-SB,D289EE
